215.45837	864505.0638	880700.8221	1013714.038	1059198.082	790417.9768	2002246.62	1677519.394	30290.74717	3524857.572	1469496.437	465041.9608	279654.1727	436679.7222
215.47252	-356555.399	39505.27771	130796.7875	337708.638	1230162.001	1937741.01	1091279.07	1827015.713	2342503.52	1029114.064	513321.525	807183.2485	785571.4296
215.48665	-665022.7514	563408.7052	296813.099	256316.4291	1066514.97	1879883.305	1515296.125	534201.6774	1575964.831	318491.5876	3449.377191	1094805.41	1406333.907
215.50079	442534.0296	519402.7722	212143.8965	370539.6732	1307874.376	546616.1081	1827235.988	235399.3261	581905.5767	450998.7334	751655.5304	381697.0546	861341.29
215.51492	1418311.648	266300.6593	732578.9113	1820205.94	1980763.02	1717764.811	2223384.674	1539145.384	2505024.836	575598.2465	412971.5974	374340.3703	2365003.881
215.52905	142190.4458	-560812.309	958962.7145	1006610.495	1021278.537	397771.0141	1241376.467	1022038.344	2218238.72	1334286.98	1315406.436	-1780.051099	1797209.627
215.5432	250795.8794	-100270.02	840701.7529	1233423.171	272943.4376	-134854.5172	516882.9476	1814947.049	1822663.414	2458871.982	5800.494651	-307009.0331	3167137.712
215.55734	1074446.972	-472792.7564	320134.9283	2012292.036	1509359.948	241010.1335	459840.6314	868917.9663	2019628.374	1252796.142	-38926.63757	-46221.92804	1638227.375
215.57147	463083.2058	69366.15884	1304445.237	2411441.643	1408856.085	48446.58389	2975753.816	1595929.73	2424478.648	1065979.95	652810.1492	745131.5288	1756182.791
215.58562	364594.1339	506021.2345	935647.4793	551674.9832	369277.9961	-313742.2181	3144328.264	1354625.612	2774831.355	878384.4444	277999.1465	578156.7889	3551483.307
215.59975	662571.255	-293060.2256	1115171.497	247465.6339	1765196.607	458566.1534	2397899.484	1260036.478	3019034.077	215167.891	932776.4581	176279.2056	2319675.349
215.61389	-445370.0393	284248.7817	-277454.2907	656133.1865	1922046.927	429527.0702	3013170.118	1266726.944	2230563.098	434241.2996	168315.8084	612151.243	1666751.738
215.62804	654888.755	38947.50147	245197.7743	1245479.484	-141105.2085	396437.1725	2264946.251	1995790.733	1372152.644	881802.9353	29419.22075	522901.9118	-165473.8024
215.64218	1465989.199	-463558.6952	831258.5969	1370842.098	374011.8086	437013.7588	2003843.734	2339698.561	1722676.249	1152285.093	1570601.895	797655.7552	1648761.815
215.65631	2764520.12	-111867.0878	427196.4722	1240443.218	595464.9062	-208621.9424	3046167.806	1150999.739	2409142.706	609653.9862	467556.0362	-4337.254662	2196090.255
215.67046	1414078.977	306223.0222	-90683.90447	2393452.336	879011.3019	155766.092	3574716.058	1259975.192	2220979.007	660132.8771	-226882.1302	1027266.985	2827853.833
215.6846	439424.5186	586927.6236	120613.3478	1052642.994	2359468.034	560165.0199	2184581.82	972521.9603	2250069.714	1040404.719	105540.619	1676368.446	1534700.45
215.69875	-101737.3286	378120.5545	85728.37922	1005054.234	2388766.491	859395.1805	1981043.177	160959.0388	788541.2323	750842.9915	-587445.7201	1230616.998	669714.4578
215.71289	172814.3704	643695.9476	77916.24531	949343.8927	626548.6851	543818.3472	2463331.146	75254.24679	967966.6179	578131.1114	187683.8739	738656.3565	633184.1394
215.72704	793752.4796	321102.4309	318181.4943	1370362.309	-16519.89276	580051.7088	2274107.095	-738742.598	1097097.187	629188.0556	157337.9868	611053.1378	446546.3954
215.74118	1681122.565	307522.9368	884405.2707	1582734.502	725390.0323	1225322.432	3125413.312	-534654.6962	1713389.15	921609.3001	-127750.5607	606270.5181	292138.3827
215.75533	1044086.728	373988.2007	1286747.313	1799433.466	1458791.771	924060.0172	3412400.239	577731.7935	2701128.773	1274036.942	26004.50808	935577.5081	166764.134
215.76947	433730.3244	197145.7562	442306.7804	2094968.835	2046956.816	550042.5501	2426212.96	751080.3855	2259619.937	548365.952	285769.4468	347251.0205	64502.24921
215.78362	420123.8408	-391375.6441	436422.4781	2078294.291	1567902.153	362091.1659	1571532.078	1030934.109	1738212.605	33887.92916	593254.6552	200651.6215	12549.29581
215.79776	252067.9784	-489580.2286	260482.6205	1899326.404	1078265.289	442737.7899	1463827.402	1200270.646	1522713.763	95309.47514	341453.6682	474824.2461	-85416.17943
215.81192	510469.9917	-515025.9447	466556.9323	1341798.448	1823370.48	970769.0841	1560442.886	1543028.504	1320169.633	226324.328	609136.0883	549460.2133	187243.1038
215.82607	767492.2892	-317493.9071	15722.85378	1192452.633	1201223.595	940264.0846	2100234.86	2230558.388	1750726.863	297984.1065	586675.473	299226.6353	347637.9282
215.84021	455854.0101	-135356.3499	-280312.9037	1878318.161	117321.1072	879345.2362	3014411.658	3183578.33	1895293.237	126960.9298	641284.3231	403014.192	768267.6099
215.85437	873521.8671	-575621.6895	-215568.1215	1751861.691	272342.059	1376476.215	2051516.046	2458241.911	1334760.896	-102270.6226	949979.2259	691795.3943	989372.699
215.86852	796853.4764	-312646.9641	-237930.7316	1368722.429	1713787.819	1233255.287	1198449.149	1150250.421	503258.8166	-6406.534904	630042.8187	1275600.229	972668.2755
215.88266	859927.6312	795115.9877	298445.841	1828195.136	1126708.085	412564.4597	1918846.864	1188281.726	1385091.594	1233018.21	370551.9284	1425388.189	1201593.497
215.89682	-96367.74671	-134585.4097	1214787.473	796613.1702	905725.7415	518660.6801	780247.3858	1148424.956	3087011.216	816821.0518	399917.9599	979255.9775	1194856.721
215.91096	1077553.493	88334.61181	1070643.737	953653.3514	1310813.805	569426.9794	1044955.087	2317809.605	1532017.753	1310805.933	287432.2591	709581.6025	1469926.688
215.92513	1148798.811	-188459.5674	444805.2758	852292.6485	1232414.895	163706.2227	939717.1522	1879195.758	1678725.971	1637497.077	773165.7583	124832.6626	239459.8888
215.93927	758677.7081	246819.8903	-23908.76638	440701.9684	1213349.223	1116538.825	672152.6455	3244916.727	1584305.442	306621.8967	851465.9974	-357557.2501	457701.0453
215.95343	1553907.563	402871.5066	-490427.4886	984429.7182	1414911.828	408740.1215	115317.5693	3562201.823	2051622.11	373093.116	273629.5629	462534.945	1357581.615
215.96758	2805280.587	361522.0242	-81824.04637	2221798.142	2284448.877	404368.3014	1039853.523	2346919.742	2091425.714	289134.4694	-353751.4445	-18192.15772	904779.4346
215.98174	1632604.591	315340.8035	424008.0144	2346651.825	2957133.224	567975.7985	1369874.87	2575463.549	3891013.382	341991.5513	887385.3434	517692.9198	1251360.471
215.9959	1378621.887	972184.113	601687.8764	844876.0969	2782854.331	97721.96795	2322231.209	2543977.485	2382821.009	538911.1452	484772.7166	1557114.135	1883018.703
216.01004	1868049.461	1151655.882	797295.5169	1056026.55	2084210.014	860297.9367	3300964.214	2693409.344	2074020.55	465576.8465	367444.0722	97191.93071	995343.0136
216.0242	910018.2628	997128.5265	351012.6163	954642.1981	2220754.089	471088.9422	1135534.437	2795116.791	2522832.758	691029.2925	611601.8103	477056.1593	-837430.9749
216.03836	3744.164247	271187.8554	264233.9714	587580.797	1581737.673	351379.1241	226454.0183	2685309.56	3492988.372	380689.1721	61722.99477	237916.8586	-479312.6955
216.05252	-257449.8242	-187551.9599	652030.7258	451936.0632	1117657.745	-44429.23856	428222.1851	2692098.601	3493262.67	779635.9251	195722.885	126931.0849	457302.3359
216.06668	234452.0893	240822.1098	698431.9818	1325571.018	1655676.333	309729.1754	904282.708	1036381.157	2854482.486	581906.3564	187430.1219	137932.3341	340640.2234
216.08084	291786.8349	321144.0379	558449.1175	1488969.241	2472528.907	1433056.01	219172.4888	-66958.54908	2421743.093	1627662.382	-259387.2547	493616.2256	874783.2485
216.095	406485.1066	676845.8191	252450.9322	1701159.942	2544609.856	1860002.107	210572.0843	880737.969	2193266.308	1114129.082	-283562.6495	712920.5746	1375832.318
216.10916	168712.6479	803796.8284	658206.0534	1601636.086	2789393.42	1118945.034	1065739.538	1320956.974	2450846.095	1225320.837	-453997.7252	557422.8165	2007604.319
216.12332	576746.9791	-279367.1153	678432.793	1210318.639	2089871.275	569179.3045	2373144.35	516327.0897	2458139.61	1015723.698	-63451.84375	826827.4131	1441835.065
216.13748	1165612.188	-494108.2224	1536400.376	1072875.134	1046798.565	588199.7565	2711480.788	424557.7922	1873345.071	293256.5148	311313.7691	1003224.388	911126.7801
216.15164	790967.8605	-376994.0542	1401627.56	661523.7031	1444892.033	124307.0085	1653790.245	752726.9361	708829.8613	393610.6555	397377.1027	283539.42	949016.839
216.1658	1152593.454	-105558.7088	806686.7298	691863.0133	1219359.119	99034.88128	1086259.518	1743312.986	1000206.236	738710.7876	638849.0534	57353.8523	563604.5864
216.17996	1673250.419	108249.7659	1028028.017	1310980.945	520921.1546	469532.5777	1873470.79	2463778.096	1383282.079	1115963.006	453578.6378	458262.6331	363678.3979
216.19412	1655042.581	-92094.89931	409610.9504	1424478.915	94053.34009	569766.1866	2980439.615	2381715.185	1706970.798	1389401.905	332975.3259	391345.2213	288626.4373
216.2083	2432828.827	94540.48569	220709.812	1564203.451	311680.9657	290856.7269	3464076.736	3116571.434	2077534.842	1307448.766	104956.4754	80416.37111	1230634.425
216.22246	2575734.617	214983.2682	477652.7504	1786769.04	176421.6694	73280.30412	3272358.136	3650666.3	1843041.741	1568957.62	41351.52123	164472.8658	1666518.745
216.23662	817230.2081	-248549.0205	529186.8788	1887788.098	952354.6516	145335.2068	2675518.272	2726996.814	1959980.98	1755318.594	133793.7972	558087.2402	2300531.479
216.25079	273777.4449	373288.4044	939509.5464	1366315.435	1748886.398	638283.7391	2250104.355	2214688.243	1615586.318	1603859.382	-100624.3875	670721.6613	2263830.883
216.26495	289990.6304	200132.5133	488149.0652	930195.1274	1717016.441	872678.9206	2824180.241	1816936.551	1440098.462	851137.0729	421822.214	241952.5178	1742237.68
216.27911	1254709.877	221183.5187	-255025.5656	1283261.219	1242344.672	1602744.888	3262950.357	2228660.789	1988107.091	409707.7855	960490.9972	272148.1675	2314517.484
216.29329	1731251.99	712665.264	515598.0212	968305.9803	1992209.279	2074816.26	2786467.273	1291093.948	3232239.224	814633.5431	690939.217	610226.8911	1555042.903
216.30745	1052386.765	756106.2315	417203.4926	1250955.775	1975118.765	1335683.405	2283673.421	2110660.818	3003526.846	872395.4642	609799.0995	259663.1977	794591.0346
216.32162	886321.1287	96397.08638	1137734.754	703671.1478	2187984.159	1557846.056	765256.1046	1584714.043	2413433.609	2026151.022	54930.76177	519608.573	502813.5841
216.33578	1813957.123	-120727.9949	1438527.85	401543.1411	1182227.315	1763697.946	554235.7404	939843.3938	926457.9789	980135.7748	170730.5334	884101.3672	269355.8264
216.34996	1163012.223	547990.3974	869809.3316	417718.714	1888400.247	1202358.727	685095.7546	287598.1606	1293176.738	737818.6171	501730.6972	647643.0513	633177.388
216.36414	943389.1822	234697.566	1595295.5	1082851.291	2131122.867	1098145.244	2022884.883	1045118.286	1803317.982	-537934.5479	1149611.202	532128.9345	2117479.945
216.3783	661418.4441	151125.0187	1684601.262	1561460.366	1585947.681	1425655.916	2967003.198	2034353.825	4656815.432	94308.99831	637282.3866	348925.8476	2302601.707
216.39247	829810.4809	91450.33049	1125212.224	1446903.85	425959.7163	370456.465	2511810.697	1074507.141	3271310.68	744239.3512	30526.82066	669235.5637	510076.6869
216.40665	-382850.574	-60733.53456	821961.9929	1530244.428	838804.0882	775159.813	1892466.612	543915.5992	2540656.007	430269.3818	-14238.17175	1021090.631	1229972.216
216.42082	-323845.9024	-76457.98851	778339.7128	335945.5009	1525862.825	415310.0809	2565067.558	689244.9954	1664658.556	-330134.413	493035.1237	1061103.38	2535866.32
216.435	1075040.516	413142.323	1150636.076	1113267.261	1977489.018	272483.177	2628802.84	445820.794	1212865.062	199841.7448	-39686.31133	1153750.688	1753952.436
216.44916	2006259.408	-28406.56596	515674.8879	924570.1586	3219463.222	1024253.845	2288753.405	1058978.237	1159780.776	595972.6943	223882.7113	590719.5864	361665.1637
216.46333	1960652.145	-49526.92894	1313861.074	1385956.089	2288217.042	415331.6571	1168159.516	2098628.505	654193.4519	-65863.40585	-230615.5012	520902.9988	1514274.187
216.47751	2392580.451	279010.1303	967578.4304	1882169.363	1736874.687	364387.3895	1545452.364	1464628.623	743728.4342	-212331.1555	71594.73523	804683.6382	2356643.468
216.49168	2084061.485	609354.4855	521600.4212	1746231.239	3054972.612	960422.6385	1219436.513	1372676.45	342828.7371	342591.4997	352881.2612	731511.4525	1817427.925
216.50586	1951909.643	21079.54633	290473.2428	2005931.546	2854878.527	1389258.93	1682735.675	1258778.815	1449412.449	700916.8424	380920.3446	1043031.615	1307033.214
216.52003	818889.0015	171919.8916	381817.2689	2408764.072	1899448.773	763070.1864	1836857.704	344884.7792	2410422.601	1967568.203	884227.4823	787324.4882	1205930.648
216.53421	70861.19079	558805.2743	399759.6649	1484381.209	1173428.041	603771.3117	1433598.095	1347039.426	1831313.829	1770685.927	964536.2017	1231536.865	2293938.676
216.5484	896396.6837	336968.6581	320625.3336	1041660.572	976991.3643	829813.1167	1420049.998	2203859.457	1757630.105	909754.5852	567018.9221	749339.5822	3214834.99
216.56258	1843574.111	100384.7762	679412.3985	1066461.422	1395187.4	1913744.917	1535661.417	1533304.426	1690953.469	498823.972	986920.2889	793711.3954	2334023.679
216.57675	1464425.696	-44990.06333	680117.0707	1371393.743	2019061.518	1477769.204	2113196.101	842998.3037	2301646.137	661345.3352	945638.4926	1319231.893	990469.4472
216.59093	1376290.508	-70672.32405	314855.7629	1925875.758	2212802.852	904144.8987	2726395.274	920113.5888	3233616.073	1438313.688	637647.2837	1250234.145	797632.9223
216.60512	318342.6284	-127954.2855	910936.9746	1255513.703	1091848.171	1845479.864	2148898.751	1317392.057	4858026.447	1192264.508	478487.5388	279717.3983	587882.0449
216.61929	230255.0611	-93352.01174	1386930.019	656459.1674	1403569.402	1388690.568	1644923.971	931564.1253	3513120.083	760783.5217	26766.82275	486512.4221	1284719.695
216.63347	1144408.402	-84414.20982	1223584.129	504499.6045	1578961.906	1028113.263	719181.5638	1067479.757	2701485.181	541180.0891	-278661.4033	517041.9591	2433986.758
216.64766	1620868.074	203060.6244	1073407.455	1141089.993	1477942.609	849878.3491	607260.7377	1955672.806	2978997.086	305865.9769	-369126.7092	496399.9016	2655475.237
216.66183	1246084.975	302221.6871	49294.42813	2082480.634	1310771.038	233967.8504	696663.9724	1559731.22	2248441.36	1366369.389	366281.566	542293.3826	2560363.311
216.67603	698826.2454	132128.4735	-182338.2367	2637122.438	2962938.883	887905.6648	1223778.644	1316242.833	8821.603965	2620938.207	-307482.4103	475151.1706	1881019.035
216.6902	875779.8373	-61240.18805	730498.2678	1916194.725	1757834.642	1420248.634	1446612.92	1897880.317	1352952.311	887929.415	-287168.5632	5499.126073	2081366.972
216.70439	767365.715	146178.5346	1181720.385	2118364.489	900849.1843	803801.9314	1419496.051	2547129.342	990095.8847	1231196.636	-133035.6419	728347.0159	1093258.402
216.71857	1247984.01	-90577.69928	327727.7752	2196825.805	809770.0474	1434822.539	1552518.797	4216921.869	711162.7616	817643.793	90952.03213	1104082.066	638997.8416
216.73276	1406923.357	528844.7989	240716.7104	2121485.205	486868.465	1154780.104	1526958.63	3260639.02	-421484.1253	404964.6663	651220.9165	964604.0545	958161.8335
216.74695	999913.7449	333768.9753	788579.2748	1487036.937	1728456.982	1147553.971	1543448.995	2151785.646	411714.1732	1158952.66	579605.558	572759.2381	419614.4873
216.76112	2772485.044	142462.5529	1350897.842	1884368.33	296887.6549	1719149.901	1847516.086	2182951.035	1386767.258	1322097.693	303708.5026	1368685.168	970860.7739
216.77531	1843276.49	-340484.5321	1509265.997	2505147.213	444083.7059	877645.0967	1660645.697	2069466.753	1772570.161	1654446.49	88106.79131	410032.4922	1312732.742
216.78951	1672242.19	973984.2915	950314.5549	2187643.774	879206.6609	600365.9034	2462740.809	1601915.032	2724219.371	1178899.397	-242626.0872	405895.383	1199324.319
216.8037	1147690.34	1144302.062	1469945.683	1142929.443	1851560.635	967326.1714	1509976.085	1190731.777	4273167.941	432186.4455	1026502.195	889791.7944	1836904.263
216.81787	939445.3064	1305081.607	944835.2894	-349366.83	1498530.341	5453.320632	1781615.142	1235970.717	2318726.758	602516.3381	428172.5379	-93952.06424	1165335.649
216.83206	460053.7291	539727.3832	447758.7507	397898.9647	637884.5065	451526.3788	2981586.641	1126064.133	2015974.687	903521.3904	620397.865	184057.6611	2314063.922
216.84625	-105857.1478	-30388.36817	266948.6285	526484.7016	1560120.735	853548.2019	2722076.684	360992.0341	1770132.627	834131.695	1133793.597	440757.7239	2689482.218
216.86044	417861.0535	-213794.9554	118811.3961	739912.1774	2659658.048	768599.7328	2234461.35	76595.71317	1084500.117	892003.6294	1389365.416	-131027.0454	1295102.77
216.87463	502799.1864	84724.72634	205676.2085	1502906.878	2531358.723	960294.776	1546877.642	1617641.296	363881.2573	1478216.737	1076447.732	485506.1247	1362321.177
216.88882	297355.1809	543829.9072	291782.8793	1142638.341	2376446.001	655227.2938	2053032.601	2687288.479	1444190.108	1484551.002	1127323.997	215190.6546	2993088.712
216.90302	200179.7667	26809.15764	385721.6937	1179967.731	2125973.55	659154.4776	2405914.015	2563889.375	2575753.08	1403669.312	482601.7503	576806.1526	2214568.1
216.91721	292463.4494	11381.91344	590722.8149	1844134.028	2572696.117	1627444.416	2393358.046	2082268.337	1840803.381	1971527.645	183645.365	1446606.057	2117801.852
216.93141	648477.6862	524605.3731	1153857.331	2220428.869	2386992.206	1330673.083	2438004.811	1427139.045	1709028.954	1753423.363	92212.98685	1234390.365	1819384.729
